ind	num.resp
IND185	21.1975711205629
IND186	14.8852792397949
IND187	32.5967806922773
IND188	23.402077284029
IND189	23.640633543618
IND190	15.8333021332272
IND191	19.5177876977267
IND192	15.3165961181363
IND193	29.0172981290296
IND194	21.3890734436315
IND195	23.8565451761279
IND196	29.4742662432996
IND197	20.4990728140762
IND198	20.7185434071065
IND199	16.6733292364912
IND200	23.9420564556764
IND201	15.6637508067999
IND202	23.8425459142754
IND203	28.2380415713092
IND204	27.2540225258987
IND205	24.6736504942295
IND206	19.1498980007389
IND207	32.3717862084752
IND208	17.9167080321475
IND209	17.0557901315853
IND210	29.1470988555102
IND211	28.845150513429
IND212	26.1617150298732
IND213	26.2145167427849
IND214	24.9754473219489
IND215	16.1521486287686
IND216	21.5250498312612
IND217	22.8190604969926
IND218	21.5646343781301
IND219	30.021326448699
IND220	20.1687783784599
IND221	33.3783853524389
IND222	22.5361515126854
IND223	29.5737651618152
IND224	29.9445116722945
IND225	22.2248454651726
IND226	21.943870567132
IND227	27.4175022428894
IND228	22.5893910104086
IND229	28.0444334407551
IND230	20.6450090281675
IND231	25.0997799103941
IND232	27.9223797831788
IND233	20.0260418873448
IND234	21.1098170347736
IND235	17.9456850550196
IND236	22.2574820835567
IND237	18.1879090598519
IND238	28.3816491548172
IND239	15.2259328971523
IND240	16.9503525373382
IND241	22.6734565186663
IND242	23.8550425950762
IND243	38.9699948660285
IND244	19.4899142908767
IND245	30.5544508903622
IND246	17.4320323520691
IND247	27.1071795785053
IND248	17.8327694514841
IND249	27.1449134179562
IND250	32.5379936980601
IND251	22.5882273596574
IND252	27.0796036550267
IND253	19.7967841965246
IND254	15.3460895508367
IND255	34.0167510239515
IND256	26.4407042433467
IND257	23.8124283349713
IND258	25.9172174959619
IND259	26.1674862269082
IND260	30.8033032007906
IND261	25.5472640052865
IND262	28.3751279188048
IND263	27.258892578966
IND264	30.4308893236668
IND265	21.3829520267646
IND266	20.6015813040629
IND267	25.5428982509068
IND268	20.4606627689036
IND269	24.7091135946273
IND270	14.8860590590214
IND271	27.0831001057197
IND272	32.7582060356202
IND273	21.6600364822555
IND274	15.7564246199738
IND275	23.8472311428524
IND276	25.6829065281885
IND277	30.4382701277129
IND278	12.7223824495066
IND279	20.5422628166685
IND280	29.6487649750641
IND281	26.4394616803716
IND282	20.2177973321407
IND283	17.6609807405303
IND284	20.7674284881384
IND285	21.5544339517858
IND286	32.292776054146
IND287	24.9632275341684
IND288	24.2596770084256
IND289	16.0569815555363
IND290	18.7190663157502
IND291	13.2466607842154
IND292	19.2310804919758
IND293	31.2832386920333
IND294	22.8330375258891
IND295	19.2042058165557
IND296	22.9361829013434
IND297	26.4835772108097
IND298	20.2341327003643
IND299	17.7570471557142
IND300	24.9263179662637
IND301	18.5282884390337
IND302	25.4182374166584
IND303	30.7760619721553
IND304	21.1915861715
IND305	18.977017938488
IND306	27.6746470810094
IND307	38.217518504601
IND308	25.7522874735561
IND309	26.2790904403632
IND310	14.5423630392509
IND311	17.3167081116914
IND312	28.1031807843072
IND313	19.3637877323746
IND314	22.892301147971
IND315	22.3551915656397
IND316	24.9122002241968
IND317	23.4703984898883
IND318	25.0595304409302
IND319	23.8343501841606
IND320	27.6913637353862
IND321	32.1421821693673
IND322	27.3228713126624
IND323	18.8365737039491
IND324	21.7819894243969
IND325	25.7884323266796
IND326	17.2381933847266
IND327	31.0690923684942
IND328	30.1261405906663
IND329	28.6126305641265
IND330	21.5970466975313
IND331	24.2895664312517
IND332	20.7978725021204
IND333	16.6355552064274
IND334	25.1714933217089
IND335	23.1556609359209
IND336	29.9492935075086
IND337	16.7361729720408
IND338	14.062286222568
IND339	25.0211755471897
IND340	23.0667896345146
IND341	30.1709150358725
IND342	25.3942654860544
IND343	26.0450074447949
IND344	23.8431210837938
IND345	18.745100811084
IND346	28.5087180362554
IND347	22.8041373763531
IND348	23.6087639789438
IND349	16.6042052485372
IND350	30.2890834527898
IND351	19.2554338911644
IND352	17.3688832076577
IND353	29.7811574741268
IND354	25.5242150847406
IND355	25.7683752315224
IND356	34.5426789440202
IND357	21.8151887542321
IND358	31.9820923989435
IND359	25.3199288927189
IND360	19.7116246327688
IND361	15.8174042448277
IND362	24.8093455473787
IND363	24.8555742182453
IND364	23.4140590079934
IND365	23.3276183201149
IND366	28.1795189955013
IND367	20.2654963543649
IND368	29.0889507214538
IND369	24.332913249173
IND370	28.3197884554184
IND371	19.353450880063
IND372	22.9020691921651
IND373	29.4668000358049
IND374	21.779938822514
IND375	21.0343026440899
IND376	29.6457181133892
IND377	28.6027549795744
IND378	27.2189950226856
IND379	34.5478504531924
IND380	24.652496606515
IND381	26.2052115764188
IND382	21.7399457133623
IND383	26.5533798081006
IND384	24.7306462992919
IND385	20.1269632324939
IND386	18.4731241323557
IND387	25.2421854839087
IND388	27.4307775479989
IND389	18.1627289632395
IND390	29.8824634143991
IND391	26.1405317174249
IND392	36.3709101581924
IND393	25.9940609723008
IND394	18.889557805528
IND395	22.2964188070885
IND396	20.8503473714644
IND397	35.2820428441561
IND398	25.0495834335827
IND399	21.0794340942817
IND400	26.892652792584
IND401	19.4433470347275
IND402	32.9884445715235
IND403	17.8622694613093
IND404	21.4801380510758
IND405	20.0049143484105
IND406	26.2862802599718
IND407	20.2369750596063
IND408	19.8169887264245
IND409	16.1003012148093
IND410	21.8258015392323
IND411	13.8175029907057
IND412	26.5307198657981
IND413	30.8413205711377
IND414	22.8508163665254
IND415	27.2099409940158
IND416	22.5537784166938
IND417	21.3810755494666
IND418	26.6349016043758
IND419	22.1090581404234
IND420	28.9511593055946
IND421	20.5371262953833
IND422	20.4726975434135
IND423	17.916797833831
IND424	28.1692193769046
IND425	29.726816611044
IND426	26.5764187813437
IND427	25.9178534323734
IND428	24.5322249664409
IND429	29.4389906266738
IND430	19.9893606718439
IND431	26.9307341598808
IND432	26.0821641309895
IND433	19.7071841868465
IND434	30.9917051803992
IND435	18.1960524349637
IND436	21.6892247307413
IND437	19.7461657615717
IND438	28.490649195172
IND439	30.330835145926
IND440	25.9040226538939
IND441	22.5573889732881
IND442	24.9994510052917
IND443	18.1409997443117
IND444	10.7943049684825
IND445	14.6096939127888
IND446	24.8888718069216
IND447	22.8979020435555
IND448	28.772033838878
IND449	21.1766717037638
IND450	21.3142051086991
IND451	19.5490924214227
IND452	26.2353088046178
IND453	17.0496483213023
IND454	29.6728939754953
IND455	15.8159979800521
IND456	28.5999882040228
IND457	25.1085860558053
IND458	25.1368916327875
IND459	22.6176308340146
IND460	32.9409989987665
IND461	24.4231756181479
IND462	22.0358258962194
IND463	19.9142734286351
IND464	26.081257783083
IND465	22.4144624621454
IND466	20.5711185529796
IND467	30.9257011292243
IND468	27.01537927064
IND469	19.9357601636355
IND470	29.849444323602
IND471	17.2672994263055
IND472	29.6660520776761
IND473	28.3593169012981
IND474	26.3341478168133
IND475	21.683881958457
IND476	25.0400318128566
IND477	27.5335277611569
IND478	21.6401527401582
IND479	27.3705399009312
IND480	26.800520212948
IND481	14.1155896894677
IND482	24.4282604701371
IND483	20.9178188742526
IND484	26.6381892427672
IND485	25.0878166836521
IND486	16.1785370974825
IND487	20.262835966263
IND488	26.5693647008724
IND489	15.5296614157133
IND490	22.6098480591247
IND491	30.3801168723348
IND492	25.4759456798393
IND493	17.6473274642357
IND494	17.4260086787188
IND495	26.2984062105145
IND496	24.187558260368
IND497	27.6341806543131
IND498	29.8592257248617
IND499	25.860851196313
IND500	22.6450870804955
