ind	num.resp
IND095	27.763104397351
IND096	31.1535336881752
IND097	22.5388146755007
IND098	20.6565626583536
IND099	24.5502947380698
IND100	16.1959449971233
IND101	21.852002899945
IND102	25.7137535694377
IND103	28.8873761217066
IND104	28.143249367706
IND105	24.326500665214
IND106	21.632452831023
IND107	25.0091807187793
IND108	24.2086920606568
IND109	30.2888972146546
IND110	20.7792943769288
IND111	14.9533939984881
IND112	13.4205911609073
IND113	28.0778745928749
IND114	16.8158355681736
IND115	24.8170675681855
IND116	27.4974167444849
IND117	21.2319040760419
IND118	22.1009076489711
IND119	24.6230599830893
IND120	13.2517423981393
IND121	25.307632369334
IND122	24.8218201066473
IND123	23.15111311095
IND124	21.7569100631468
IND125	21.4981004356816
IND126	18.8999749948324
IND127	25.493378430383
IND128	21.7438362096934
IND129	31.8433917674486
IND130	15.1217641788252
IND131	15.2282009500385
IND132	29.1695383138886
IND133	20.3479271568183
IND134	13.7920969315882
IND135	30.5754251379174
IND136	19.8827886591361
IND137	32.0746554007141
IND138	25.1395575022334
IND139	22.6641096360522
IND140	27.7926456863366
IND141	17.300012725319
IND142	24.0848685537606
IND143	19.2603224554213
IND144	29.7760901684133
IND145	19.6488089977697
IND146	23.386127766036
IND147	23.343234814999
IND148	28.7117412007975
IND149	29.3837457305283
IND150	26.0005464943108
IND151	28.4283630884033
IND152	16.5874782848009
IND153	22.2796865545828
IND154	17.6342842601299
IND155	25.8702336822624
IND156	31.335699227026
IND157	21.1091202105667
IND158	34.9452092558175
IND159	17.7213146442627
IND160	23.1677371754936
IND161	17.2326169076342
IND162	13.9674630705042
IND163	28.2557251544491
IND164	28.9096887406126
IND165	27.7106869868921
IND166	19.5552166869116
IND167	30.1416758895324
IND168	21.099417899858
IND169	20.7582470353052
IND170	23.3072850712355
IND171	18.6319522627983
IND172	14.9486232642898
IND173	25.3863470906032
IND174	18.6383519359754
IND175	28.4151952288456
IND176	35.1723036604193
IND177	25.1455228012489
IND178	24.4208457555065
IND179	30.9358204915066
IND180	20.9517721886132
IND181	24.1168799051428
IND182	18.4064938280133
IND183	27.3028284756642
IND184	23.0249112935863
IND185	9.0826145289785
IND186	18.6211139242
IND187	32.5228779332971
IND188	22.5667838096375
IND189	13.5588809268201
IND190	27.2168623922003
IND191	20.2873302069763
IND192	18.0863538521373
IND193	28.7021765064906
IND194	24.0319933046928
IND195	16.6328096371579
IND196	30.9876603947365
IND197	19.7985043126844
IND198	16.1016486103829
IND199	30.12044956038
IND200	32.0440737676257
IND201	23.9832105258942
IND202	23.9647201798557
IND203	28.9181268937102
IND204	17.6299782389875
IND205	26.9769096392515
IND206	22.4909611683781
IND207	18.196890999059
IND208	20.5072729249485
IND209	22.1982862636455
IND210	26.4466627709182
IND211	29.1954030719285
IND212	28.0322643575124
IND213	23.1318828748066
IND214	22.5979399143564
IND215	20.8565590623896
IND216	19.6982000954431
IND217	25.1800042936526
IND218	14.9746461592459
IND219	23.6341560645675
IND220	20.669641052864
IND221	25.2033278510587
IND222	27.0392187356653
IND223	19.4040797276142
IND224	31.4595842434314
IND225	19.1519308923599
IND226	21.2777000021652
IND227	21.6542514930016
IND228	30.1936862289454
IND229	25.7481606343277
IND230	13.8925055799367
IND231	22.4362350347076
IND232	18.7055978983709
IND233	21.8989540238369
IND234	28.818850577742
IND235	24.1399944922202
IND236	33.2547895870464
IND237	17.339566697385
IND238	27.1192075715141
IND239	11.6473944149933
IND240	16.9325522112882
IND241	21.6738539681235
IND242	17.5460677160233
IND243	35.7103326073284
IND244	21.7110184829675
IND245	23.8483043175315
IND246	30.7153445377562
IND247	23.6060282167083
IND248	23.2262849932371
IND249	32.1727396131853
IND250	28.8162701188643
IND251	17.0866375543051
IND252	17.5708877152503
IND253	24.7862752656081
IND254	18.1886592208312
IND255	24.6863248505985
IND256	30.7805321700763
IND257	28.6533055032115
IND258	15.7164326023546
IND259	19.2897254562727
IND260	25.1486491025776
IND261	28.2323571305885
IND262	19.3816266562854
IND263	28.5336702571922
IND264	15.9924569528923
IND265	29.7575025381688
IND266	18.0730075655016
IND267	27.2104861594667
IND268	38.4093220347944
IND269	20.6646980748296
IND270	22.7454225521029
IND271	17.3293038886065
IND272	19.66101488458
IND273	26.0840743184633
IND274	28.5961613820694
IND275	30.0616384579521
IND276	23.8725699463822
IND277	16.7868085648476
IND278	22.1158620064469
IND279	22.2784334438443
IND280	21.912836496815
IND281	24.6049745956801
IND282	26.9219967235054
IND283	22.0357124184173
IND284	22.1351019073419
IND285	24.8650848582746
IND286	13.8226347672604
IND287	24.1935651693577
IND288	22.8878608238955
IND289	13.9952304894243
IND290	25.7015604993835
IND291	29.5192367077548
IND292	25.7011359380672
IND293	13.9532779344751
IND294	26.2446599978874
IND295	20.6715788007599
IND296	28.4470839717411
IND297	24.7038179340427
IND298	32.7159901019844
IND299	26.7602468054364
IND300	24.0892972477175
IND301	21.6103775582464
IND302	23.5123872388048
IND303	29.055734546757
IND304	23.4385663301879
IND305	23.9801860770104
IND306	32.746335783002
IND307	22.6360497811721
IND308	31.4534388763943
IND309	23.0607214665473
IND310	23.8832432453029
IND311	23.8110566548046
IND312	30.9272967373192
IND313	22.1467966163124
IND314	18.8986273028595
IND315	21.7624354957356
IND316	20.9622059066368
IND317	29.4543933331821
IND318	20.4791653846364
IND319	25.4634467484723
IND320	20.8547275543721
IND321	21.808317132781
IND322	20.7430829363028
IND323	35.2022800541226
IND324	26.1675623420466
IND325	24.8458796218529
IND326	27.7382382288093
IND327	26.6054971118783
IND328	29.9579466293554
IND329	24.7585291136223
IND330	26.5899623727085
IND331	23.9871138766127
IND332	24.1982442377029
IND333	22.4340822240722
IND334	21.2259424696844
IND335	20.750540448124
IND336	26.6166163133811
IND337	32.1469061991319
IND338	23.7359007185785
IND339	25.0292131057924
IND340	29.7009356954667
IND341	29.1590693048138
IND342	16.0358204567266
IND343	22.8868709185973
IND344	18.3416307094652
IND345	26.2246407111109
IND346	18.3958112086231
IND347	22.1419000327125
IND348	24.7972982135859
IND349	29.0276557558803
IND350	17.8618943895236
IND351	18.3731817870486
IND352	22.5683666780841
IND353	26.4670657461859
IND354	27.872256093875
IND355	31.2423222922065
IND356	28.1314197116396
IND357	27.2415869246712
IND358	29.3417484826252
IND359	17.7848158772161
IND360	30.7315769147184
IND361	28.6317114046908
IND362	18.7406934195605
IND363	26.5299414271017
IND364	26.9379792062655
IND365	34.711327445536
IND366	26.898196565124
IND367	27.7905995408269
IND368	27.3993588275811
IND369	23.0623264866604
IND370	20.1607638683752
IND371	14.4037266313792
IND372	22.3721572031136
IND373	22.0673231408678
IND374	27.9173850788735
IND375	25.0724277336233
IND376	23.8419526513106
IND377	24.1148648933531
IND378	30.1366743939014
IND379	22.1996286631944
IND380	30.6934579147235
IND381	21.3420128638021
IND382	32.4002211830417
IND383	28.8588835639237
IND384	26.7988043503553
IND385	20.4529058533134
IND386	25.9276483658228
IND387	29.8184913061628
IND388	22.9259118135393
IND389	26.1450052846072
IND390	17.4974197684175
IND391	21.9067460417252
IND392	21.4451589422873
IND393	18.7195432853527
IND394	20.5129396654704
IND395	28.2045682693498
IND396	24.8480813720486
IND397	24.5831554594075
IND398	26.0798827364112
IND399	25.3041937937903
IND400	13.674794880048
IND401	29.3166070650204
IND402	21.3441242543113
IND403	27.5024918578519
IND404	29.1093085747384
IND405	27.3882395054436
IND406	20.3120775176166
IND407	23.4596968064708
IND408	28.7681230269569
IND409	27.760630555563
IND410	25.4688597591919
IND411	23.5313954972604
IND412	20.9013025618919
IND413	19.9614860475664
IND414	17.9688665151325
IND415	19.3318774936431
IND416	25.7816059887343
IND417	19.1445825050854
IND418	14.6868680641135
IND419	30.5322134443614
IND420	17.9935022593166
IND421	30.0595450084632
IND422	22.1526558031706
IND423	28.345079289734
IND424	22.6028044202698
IND425	18.6866084430252
IND426	23.263797629567
IND427	26.0999380840385
IND428	29.8172886057162
IND429	26.7360107515985
IND430	21.8430849559849
IND431	30.3289623005376
IND432	31.132690149353
IND433	22.4546560302401
IND434	22.2988634678434
IND435	17.5385999424072
IND436	20.4472954125802
IND437	24.45397702092
IND438	20.9585851640355
IND439	19.4592297479105
IND440	25.4587482633532
IND441	25.274876155093
IND442	27.0076256145273
IND443	23.9364653604503
IND444	23.7533323757875
IND445	26.0683909625974
IND446	31.9614746247618
IND447	23.9002069816938
IND448	23.5632351528135
IND449	21.4810648314428
IND450	19.313737175913
IND451	32.9969943006442
IND452	28.3042349738563
IND453	17.5566074506014
IND454	22.388411304643
IND455	32.7258540819951
IND456	25.9128493666637
IND457	30.156753776769
IND458	17.5639435578767
IND459	24.8711111115199
IND460	20.0666932383791
IND461	39.8648314073838
IND462	22.3325567763298
IND463	24.4076513067421
IND464	21.3448702951083
IND465	22.4690790686582
IND466	33.4961525225323
IND467	17.4458347398137
IND468	17.8416027332822
IND469	30.6471627568961
IND470	23.525363324523
IND471	23.395578381822
IND472	23.5068563702579
IND473	24.8414514208973
IND474	27.4834940445666
IND475	20.1358461995781
IND476	19.6987135508436
IND477	17.7100801485842
IND478	27.3108545941912
IND479	29.6098217960839
IND480	30.4883889967449
IND481	22.1739032657302
IND482	20.4800727167266
IND483	23.6781191854811
IND484	28.7751616367566
IND485	27.0585077083052
IND486	20.4218880937135
IND487	28.592689084968
IND488	23.9304332424536
IND489	26.31360958322
IND490	24.4556660814963
IND491	31.3399056062417
IND492	24.0649575407198
IND493	23.9540484619921
IND494	21.4420452615949
IND495	22.1642964623482
IND496	24.9267307020108
IND497	29.9438429282113
IND498	28.5734759330328
IND499	23.3104421270955
IND500	31.9660883830018
